Candida HiPower,,"23485,51155,51156,53940,58914,58916,88740,23484,57420,99180,8146,22620,29580,",CUST
Carbuncles 4,,"936.97,944.39,18819.5,18968.86,",XTRA
Carbuncles,Skin,"48,424,644,647,727,738,744,745,786,943,1050,8697,",CAFL
Carcinoid Tumor,,"120,730,13390,7500,5500,125000,375150,426900,571000,842000,",KHZ
Carcinoma 1,,"462,852,1582,2128,",XTRA
Carcinoma 3,,"666,690,727,787,880,2008,2127,2128,",XTRA
Carcinoma Basal Cell,,"80,120,850,5160,20000,40000,85000,97500,355720,454500,515000,",KHZ
Carcinoma Bronchial,,"462,852,1582,",VEGA
Carcinoma Colon,,"656,",VEGA
Carcinoma Liver Fermentative,,"214,",VEGA
Carcinoma Merkel Cell,,"80,120,850,5160,22400,43100,87220,97500,355720,434500,",XTRA
Carcinoma Non-Small Cell Lung,,"60,180,970,5830,22000,47280,87220,97500,355720,434000,",XTRA
Carcinoma Oat Cell,,"30,460,750,850,2500,7500,17500,96500,350000,434000,",XTRA
Carcinoma Small Cell,,"30,460,750,850,2500,7500,17500,96500,350000,450000,",KHZ
Carcinoma Uterine Fermentative,,"127,",VEGA
Carcinoma,,"130,230,730,830,5120,7250,32500,90000,175750,422530,",KHZ
Cardiac Hypertrophy,,"130,260,23800,135600,390000,404370,515160,687620,712810,992000,",XTRA
Cardiac Tamponade,,"30,180,5500,20000,93500,175750,479500,527000,667000,749000,",KHZ
Cardiacedema,Heart,"9.19,",CAFL
Cardiomyopathy Dilated,,"120,250,20000,125160,377910,451170,515170,683000,712000,993410,",KHZ
Cardiomyopathy Hypertrophic,,"130,260,20000,125000,376290,454370,515160,687620,712810,992000,",KHZ
Cardiomyopathy Restrictive,,"120,260,20000,125750,375170,479930,527000,662710,742000,985670,",KHZ
Cardiovascular Diseases,,"130,5690,7250,32500,90000,175000,412330,561930,642910,978850,",KHZ
Carnitine Disorders,,"30,520,7500,30000,225160,475190,527000,667000,789000,988900,",KHZ
Caroli Disease,,"60,520,10530,27500,55170,125750,210500,425000,571000,843000,",KHZ
Carotid Artery Narrowing,,"20,240,2750,17500,35190,97500,269710,314370,563190,875960,",XTRA
Carotid Stenosis,,"20,240,2750,17500,35190,97500,269710,424370,563190,875960,",KHZ
Carpal Tunnel Secondary,Nerve,"2008,666,",CAFL
Carpal Tunnel Syndrome 1,,"465,660,666,784,787,800,880,960,1560,1840,1998,",XTRA
Carpal Tunnel Syndrome 2,,"6.29,15,20.5,146,148,444,465,522,600,625,650,660,685,690,700,727,737,760,776,787,802,832,880,1000,1500,1550,1865,2008,10000,",XTRA
Carpal Tunnel Syndrome 3,,"666,2008,",XTRA
Carpal Tunnel Syndrome,,"30,650,12330,30000,182230,225170,477500,667000,742000,986220,",KHZ
Cartilage and Connective Tissue,,"1028,",CUST
Cartilage Diseases,,"60,520,27500,55750,125190,250000,453720,517500,683000,712420,",KHZ
Carvularia Spirafera,,"879,",BIO
Cat Diseases,,"30,240,700,17500,35170,97500,222700,412330,560000,707260,",KHZ
Cat Eye Syndrome,,"50,410,620,7500,17500,87500,479500,662710,749000,988900,",KHZ
Cat Scratch Fever,,"364,379,634,645,654,696,716,786,840,842,844,846,848,850,857,967,1518,6878,",XTRA
Cat Virus,,"364,379,645,654,786,840,841,842,843,844,845,847,848,849,857,946,967,6878,",CAFL
Cataract Brunescent,,"1335,",VEGA
Cataract Complicated,,"496,",BIO
Cataract Complicated,,"325,496,774,1830,",XTRA
Cataract General 1,,"325,496,728,774,784,787,800,880,1335,1552,1600,1654,1830,2010,2187,2195,2211,10000,",CAFL
Cataract,,"728,784,787,800,880,10000,",CAFL
Cataract,,"30,410,15190,87500,122060,312330,532410,655200,750000,927100,",KHZ
Catarrh 1,,"20,380,444,660,690,727.5,787,800,802,880,1550,1865,",XTRA
Catarrh 4,,"175,13383.59,14062.5,",XTRA
Catarrh,Throat,"1550,802,800,880,787,727,444,20,",CAFL
Catheterization,,"110,570,800,5170,15000,229320,512330,653690,753070,919340,",KHZ
Cattle Diseases,,"120,550,850,72500,125750,375190,477500,527000,667000,752700,",KHZ
Causalgia,,"110,570,800,62500,96500,210500,475000,667000,742000,988900,",KHZ
Causticum,,"540,1013,",BIO
Cavernitis Fibrous,,"40,570,620,950,7500,295540,487500,605720,723820,935420,",XTRA
Cavus Deformity,,"920,32750,150010,293700,329050,415840,423470,472120,512140,629900,",XTRA
Celia Carroll,,"576,973,",VEGA
Celiac Disease,,"120,550,850,2500,20000,47500,72500,125170,379930,475190,",KHZ
Celiac Disease,,"2,3,4.17,5.12,39,",XTRA
Cell Regeneration,,"111,",XTRA
Cells of Leudig,Colon,"2500,",CAFL
Cellulitis,,"30,500,850,5120,7250,13930,147500,250000,425750,625000,",KHZ
Cementoma,,"150,230,7500,11090,55750,96500,175190,477500,527000,667000,",KHZ
Centering Frequency,,"12,",XTRA
Central Cord Syndrome,,"100,500,87500,95000,225170,450000,522390,688290,712230,993410,",KHZ
Central Core Disease,,"180,540,2630,6820,29830,58710,453280,589480,701200,812000,",XTRA
Central Nervous System Diseases,,"30,500,47500,150000,214350,325190,451170,517500,687620,992000,",KHZ
Central Nervous System Infections,,"30,500,47500,150000,214350,325190,451170,517500,687620,862000,",KHZ
Central Nervous System Master,,"6000,",XTRA
Central Spores (Bacillus Smear),,"923.21,932,938.58,11639.05,11750,11832.8,",XTRA
Cephalosporium,,"481,3966,",BIO
Cephalothecium,,"371,574,6933,",CAFL
Cerclage Cervical,,"150,230,7500,13610,96500,175000,500000,682450,753070,927100,",KHZ
Cerebellar Ataxia,,"100,830,10890,2500,52500,87500,95190,214350,552590,719680,",KHZ
Cerebral Gigantism,,"80,350,2500,93500,234250,455820,515170,684810,712810,997870,",KHZ
Cerebral Hemorrhage,,"40,550,780,93500,210500,453720,515190,683000,712230,993410,",KHZ
Cerebral Palsy,Brain,"880,787,727,522,146,",CAFL
Cerebral Palsy,,"60,320,20000,85750,150000,225000,222700,454500,515170,687620,",KHZ
Cerebro Spinal Trouble,,"727,787,880,10000,",XTRA
Cerebrohepatorenal Syndrome,,"160,570,780,930,2750,7500,22500,40000,125000,433770,",XTRA
Cerebrospinal Conditions,Brain,"10000,",CAFL
Cerebrovascular Disorders,,"80,250,700,850,7500,17500,185750,350000,425170,510500,",KHZ
Cerumen Ear Wax,Ear,"311,320,750,984,720,",CAFL
Cerumen,,"320,",VEGA
Cervic Adenoma,Womb,"433,",CAFL
Cervic Gland Lumps,,"320,727,787,880,5000,10000,",XTRA
Chemical Spray-Related Illness,,"113,279.19,664,673.89,684.1,686.6,690.7,779.89,783.6,800.39,829.29,865,969.89,1045,1062,1067,1147,2842,7344,",XTRA
Chemicals Green Dye,,"563,2333,",XTRA
Chemicals Methotrexate,,"584,",XTRA
Chemtrail Detox 2,,"16542.41,",XTRA
Chemtrail Detox,,"664,7344,2842,1147,686.6,684.1,1113,779.9,829.3,679.2,865,969.9,1067,783.6,800.4,1045,1062,673.9,690.7,",CAFL
Cherubism,,"800,1270,7500,65000,125750,229320,415700,563190,709830,978850,",KHZ
Chest Infection Secondary,Chest,"72,333,452,683,",CAFL
Chest Pain,,"100,260,650,5810,7000,42500,234250,475190,627000,762710,",KHZ
Chicken Pox 1,,"3.89,580,664,787,802,833,880,914,1160,1500,1600,2170,2320,3343,",XTRA
Chicken Pox 2,,"3.89,802,833,10000,",XTRA
Chicken Pox 3,,"20,304,464,574,728,800,802,1550,1557,1800,1865,2128,2720,5000,",XTRA
Chicken Pox 6,,"20,727,787,880,3343,5000,",XTRA
Chicken Pox 8,,"664,787,802,880,914,1500,1600,2170,3343,",XTRA
Chicken Pox Varicella,,"802.1550,",XTRA
Chicken Pox 9,,"787,3343,",BIO
Chicken Pox,Skin,"664,787,802,880,914,1500,1600,2170,3343,",CAFL
Chicken Pox 10,,"40,120,57500,92500,332410,225170,454500,517500,689410,712810,",KHZ
Chicken Pox 11,,"787,3343,",VEGA
Chilblains,Hands Feet,"20,232,622,822,2112,4211,",CAFL
Chilblains,,"160,570,850,7500,52500,122530,375190,400000,564280,846960,",KHZ
Child Disorders,,"20,727,787,880,",XTRA
Children Diabetes,,"5023,",XTRA
Chilomastix Amoeba Cysts,,"964.23,1055.95,19367.16,21209.29,",XTRA
Chilomastix Cysts (Rat),,"1053.97,1055,95,1059.17,13287.5,13312.5,13353.12,",XTRA
Chilomonas 2,,"986.53,19815.25,",XTRA
Chilomonas Whole Mount,,"976,986.53,991.5,12304.69,12437.5,12500,",XTRA
Chlamydia General 1,,"430,470,555,622,840,866,942,2213,2218,2223,3768,3773,",XTRA
Chlamydia General,Lung,"3773,3768,2223,2218,2213,942,866,840,622,555,470,430,",CAFL
Chlamydia Infections,,"50,410,800,7500,72500,130000,367500,555000,625190,875170,",KHZ
Chlamydia Infections,,"430,620,624,840,2213,",XTRA
Chlamydia Pneumoniae 1,Lung,"471,942.9,1885.9,3771.7,7543.4,",CAFL
Chlamydia Pneumoniae 2,Lung,"470,940.1,1880.1,3760.3,7530.5,",CAFL
Chlamydia Pneumoniae2,,"470.89,471.66,479,620,940,941.79,943.29,1880,1886,3760.3,3767.3,3773.3,4710.5,7520.5,7543.39,",XTRA
Chlamydia Pneumoniae 3,Lung,"470,471.66,941.8,943.3,3767.3,3773.3,",CAFL
Chlamydia Pneumoniae 3,,"471.5,942.89,1885.9,3771.69,7543.39,",XTRA
Chlamydia Pneumoniae 4,,"470,479,620,940,942.89,1880.09,1885.9,3760.3,3771.69,4710.5,7520.5,7543.39,",XTRA
Chlamydia Pneumoniae 8,,"470,940.1,1880.09,3760.3,7520.5,",XTRA
Chlamydia Trachomatis,,"430,620,624,840,2213,866,555.7,2222.8,",CAFL
Chlamydia,,"430,620,624,840,2213,",BIO
Chlamydiaceae Infections,,"50,410,800,7500,125190,275000,424370,560000,642910,985900,",KHZ
Chlorine 35cl,,"208.56,224.84,19136.72,",XTRA
Chlorine 37cl,,"173.62,187.15,15929.69,",XTRA
Cholangitis,,"60,240,5690,7250,25190,87500,73000,196500,475170,853720,",KHZ
Cholecystitis Chronic,,"432,",BIO
Cholecystitis Chronic,Gallbladder,"432,801,1551,",CAFL
Cholecystitis,,"80,520,620,9000,13390,42500,210500,475190,527000,661710,",KHZ
Cholecystitis,,"481,743,865,928,",VEGA
Choledochal Cyst,,"40,230,850,5750,20000,125190,350000,450000,775170,927000,",KHZ
Cholelithiasis,,"60,490,570,72500,225000,477500,527000,667000,749000,986220,",KHZ
Cholera 2,,"330,450,556,591,660,690,691,727.5,787,802,843,844,880,968,1035,1550,",XTRA
Cholera 3,,"450,727,787,802,832,880,",XTRA
Cholera Secondary,,"880,802,450,832,787,727,",CAFL
Cholera Spirillum,,"312,13296.87,15013.63,",XTRA
Cholera 4,,"330,843,844,1035,",BIO
Cholera 5,Intestines,"330,843,844,556,1035,968,591,691,",CAFL
Cholera 6,,"130,350,950,159220,243050,451170,515190,688290,712230,993410,",KHZ
Cholera 7,,"843,844,",VEGA
Cholesteatoma Middle Ear,,"120,230,970,5250,32500,475190,527000,661710,742000,988900,",KHZ
Cholesteatoma,Ear,"453,618,793,5058,",CAFL
Cholesterinum,,"1386,173,620,635,780,",CAFL
Chondroectodermal Dysplasia,,"180,620,930,9500,17510,162810,292100,317300,433950,805190,",XTRA
Chondroma,,"60,250,830,96500,375190,450000,517500,687620,712000,992000,",KHZ
Chondromalacia Patellae,,"40,230,22500,42500,62500,125190,150000,358570,525710,655200,",KHZ
Chondrosarcoma,,"80,520,600,2250,11090,45750,222700,522530,691270,750000,",KHZ
Chordoma,,"60,490,570,12000,72500,225000,475190,527000,667000,752700,",KHZ
Chorea,,"80,550,50000,85750,95000,229320,475750,527000,667000,721000,",KHZ
Chorioretinitis,,"130,570,870,10890,95190,300000,436420,563190,707260,978850,",KHZ
Choroideremia,,"200,460,17500,47500,95190,357300,452590,515270,683000,995380,",KHZ
Chromium cr,,"120.31,129.69,11039.05,",XTRA
Chromium vi,,"19600,",XTRA
Chromium,,"383,",XTRA
Chromosome 16 Abnormalities,,"190,180,620,42500,97500,175000,475190,527000,661710,742000,",KHZ
Chromosome 17 Abnormalities,,"130,250,730,42500,97500,377910,475270,527000,667000,749000,",KHZ
Chromosome 18 Abnormalities,,"130,350,950,5500,27500,47500,352930,426900,571000,846000,",KHZ
Chromosome 20 Abnormalities,,"120,230,970,15190,63770,132800,302300,452500,825000,975750,",KHZ
Chromosome 22 Abnormalities,,"120,230,970,15190,63770,86440,132800,302300,452500,825000,",KHZ
Chromosome Disorders,,"190,230,970,15190,63770,258230,302300,452500,833000,975750,",KHZ
Chronic Airflow Obstruction,,"370,410,620,970,7500,15310,87500,",XTRA
Chronic Disease,,"10,230,730,850,5870,73250,132500,342500,596500,875270,",KHZ
Chronic Disease,,"40,230,730,850,5870,73250,132500,342500,596500,875270,",XTRA
Chronic Fatigue Syndrome 3,,"465,660,666,727,787,880,1550,2127,3902,6123,",XTRA
Chronic Fatigue Syndrome 5,,"105,172,253,274,660,663,667,669,738,825,1013,1920,6618,8768,",XTRA
Chronic Fatigue Syndrome 6,,"465,727,744,776,778,787,880,1032,1920,",XTRA
Chronic Fatigue Syndrome 7,,"929.52,941.92,18670.15,18919.09,",XTRA
Chronic Fatigue Syndrome,,"10000,660,2127,787,465,424,664,120,880,1550,",CAFL
Chronic Fatigue V,,"1902,1000,959,649,568,243,922,2422,730,1522,116,1489,962,172,1333,",CAFL
Chronic Fatigue,,"1.5,",XTRA
Chronic Feeling Tired,,"727,787,880,10000,",XTRA
Chronic Hepatitis,,"870,27500,45560,65290,95220,182500,233450,414550,420800,418000,",XTRA
Churg-Strauss Syndrome,,"190,520,650,1000,13930,110530,380000,447500,728980,825270,",KHZ
Cimicifuga,,"334,594,",CAFL
Cimicifuga,,"594,",VEGA
Circadian Rhythm Resynchronization,,"10,",XTRA
Circulation Diabetic,,"2000,",XTRA
Circulation Disturbances,Blood,"9.39,9.5,20,40,2112,2145,2489,2720,",CAFL
Circulation Disturbances,,"9.39,9.5,40,95,125,160,200,2112,2145,2489,2720,",CUST
Circulation Stimulate Increased,,"17,",XTRA
Circulation Stimulate Normalized,,"337,",XTRA
Circulation,,"586,",XTRA
Circulatory Stasis,Blood,"40,2112,2145,2720,2489,",CAFL
Circulatory System,,"10.5,",XTRA
Cirrhosis Biliary,,"381,514,677,2271,",BIO
Cirrhosis Hepatitis,Liver,"291,",CAFL
Cirrhosis of the Liver,,"170,381,514,677,715,774,776,1250,2271,",XTRA
Cladosporium Fulvum 1,,"233,438,510,776,",XTRA
Cladosporium Fulvum 2,,"233,344,438,510,776,943,",XTRA
Cladosporium Fulvum,Skin,"438,233,776,510,",CAFL
Cladosporium Fulvum,,"438,",VEGA
Clarity of Spirit,,"172.06,",XTRA
Clarity of Thought/Mental Function Stimulate,,"35,",XTRA
Claviceps Purpurea,,"660,690,727.5,731.23,14687.19,18437.5,",XTRA
Clean Blood Plasma,,"727,787,880,5000,",XTRA
Cleidocranial Dysplasia,,"170,520,620,850,20300,97500,155270,562500,753200,850000,",KHZ
Cleverness,,"141.27,",XTRA
Clogged Auditory Tubes,,"5092,",XTRA
Clonorchis Sinensis,,"1055.2,1058.43,1062.75,13303.12,13343.75,13398.44,",XTRA
Clostridium Acetobutylicum 1,,"948.87,951.84,969.55,11962.5,12000,12223.44,",XTRA
Clostridium Acetobutylicum 2,,"951.84,19118.22,",XTRA
Clostridium Botulinum 1,,"894.83,897.3,903.62,11281.25,11312.5,11392.19,",XTRA
Clostridium Botulinum 2,,"11281.25,",XTRA
Clostridium Botulinum 3,,"897.3,18022.91,",XTRA
Clostridium Difficile,Colon,"387,635,673,",CAFL
Clostridium Enterocolitis,,"280,750,810,980,107410,128310,176210,517100,609420,717210,",XTRA
Clostridium Infections,,"160,490,620,850,7500,5500,132500,325750,480500,851170,",KHZ
Clostridium Infections,,"361000,362000,364550,382800,384000,389000,391150,394200,396000,398100,",XTRA
Clostridium Perringens Spores 1,,"974.39,977.12,12284.37,12318.75,12375,",XTRA
Clostridium Perringens Spores 2,,"981.59,19715.68,",XTRA
Clostridium Septicum 1,,"897.42,902.26,906.23,11314.05,11375,11425,",XTRA
Clostridium Septicum 2,,"902.26,18122.49,",XTRA
Clostridium Tetani,,"120,244,352,363,458,465,554,600,625,628,650,660,690,727.5,787,880.1142,14625,",XTRA
CMV 1,,"126,597,629,682,1045,2145,8848,8856,",XTRA
CMV 2,,"1013.8,20362.9,",XTRA
CMV 3,,"126,597,1045,2145,",BIO
CMV 4,Salivary Glands,"126,597,629,682,1045,2145,8848,8856,",CAFL
CMV 5,,"2145,",VEGA
COAD,,"370,410,620,970,7500,15310,87500,209220,302340,408110,532670,",XTRA
Cobalt co,,"502.67,541.88,11530.27,",XTRA
Cobalt,,"14075,",XTRA
Coccidiodes Immitis,,"336,337,20000,",XTRA
Coccidioidomycosis,,"40,240,650,850,2500,13060,119500,695000,722700,932410,",KHZ
Coeliacia 1,,"154,594,656,",BIO
Coeliacia 2,,"594,656,",VEGA
Coeliacia 3,,"154,586,584,656,665,668,674,787,7958,",XTRA
Cold 1,,"5500,4400,802,787,727,720,552,440,400,125,72,800,880,",CAFL
Cold 2,,"652,725,746,751,768,1110,333,666,542,522,",CAFL
Cold 3,,"20,120,146,440,444,465,727,776,787,880,1500,1550,5000,1000,",CAFL
Cold 6,,"352,412,450,660,683,688,727,766,768,770,772,774,776,778,780,787,802,880,975,1200,1234,1228,1550,1862,2400,2688,3672,3702,5000,7344,7660,",CAFL
Cold and Flu Basic,,"959,962,8700,",XTRA
Cold and Flu General 1998,,"250,465,7760,8210,8700,",CAFL
Cold and Flu Winter 2001,,"959,962,",CAFL
Cold and Flu 1,,"250,465,8210,8700,7760,",CAFL
Cold and Flu 2,,"13916.02,",PROV
Cold and Flu 3,,"120,550,850,7500,12500,40000,120000,313350,320000,615000,",XTRA
Cold Coughing,,"727,10000,",CAFL
Cold Feet and Hands,,"20,125,146,200,727,787,880,5000,",CAFL
Cold In Head Or Chest 1,,"20,444,727,776,787,880,1550,5000,10000,",CAFL
Cold In Head Or Chest 2,,"20,333,444,727,766,776,787,802,880,1550,4412,7344,10000,",CAFL
Cold Or Flu Winter 2001,,"959,962,",CAFL
Cold Sores 2,,"428,465,727,787,880,1500,1550,1800,1850,2489,",XTRA
Cold Sores 3,,"470,647,648,650,652,654,656,658,660,847,5641,8650,",XTRA
Cold Sores 5,,"723.79,856.4,14537.81,17201.43,",XTRA
Cold Sores,,"322,476,589,664,785,822,895,944,1043,1614,2062,2950,",CAFL
Coli Rod,,"8020,",XTRA
Coli Virus,,"17220,",XTRA
Colic 1,,"10,20,422,465,660,690,727.5,787,802,832,1550,6766,",XTRA
Colic Intestinal,,"8,123,457,",XTRA
Colic Stomach and Colon Pain,,"20,727,787,800,880,",XTRA
Colic,,"1550,832,802,787,727,20,",CAFL
Colic,,"130,230,620,1000,7500,155980,396500,415700,575270,927000,",KHZ
Colitis 2,,"20,440,660,690,727.5,787,802,832,880,1550,10000,",XTRA
Colitis and Diarrhea 2,,"152,344,433,454,465,621,727,787,880,1550,5000,",XTRA
Colitis and Diarrhea,Colon,"10000,5000,1550,880,832,802,787,727,621,465,454,440,433,344,152,",CAFL
Colitis Mucous Catarrh of Colon,,"20,727,787,800,880,10000,",XTRA
Colitis Ulcerative,,"130,250,730,5750,7500,55500,122500,442500,625710,875270,",KHZ
Colitis,Colon,"440,802,832,880,1550,10000,",CAFL
Collarbone,,"6.88,",XTRA
Collectotrichum,,"1482,",CAFL
Colloidal Silver and Gold Octal,,"9088.655073,7036.378121,1173.892841,908.820264,",CUST
Colloidal Silver and Gold Sub-10KHz,,"72709.240582,56291.024967,23578.268006,18254.142973,",CUST
Colloidal Silver Octal,,"4653391.397248,2326695.698624,",CUST
Colloidal Silver Scalar,,"473582.172629,23578.268006,",CUST
Coloboma,,"190,180,600,12190,25150,117000,395500,620000,745980,997500,",KHZ
Colon Ascending,,"12207,",XTRA
Colon Descending,,"14160.15,",XTRA
Colon Function Balance,,"8,440,635,880,2500,",XTRA
Colon Function Normalize Stimulate,,"635,",XTRA
Colon Problems General,Colon,"20,440,880,1552,802,832,",CAFL
Colon,,"176,",XTRA
Color Vision Defects,,"200,460,750,8890,12710,57500,301200,617500,747500,891350,",KHZ
Colors,,"470,624,640,677,745,800,815,858,920,960,2055,2155,",CAFL
Coma,,"170,180,840,8120,87320,132510,345030,657500,792500,925790,",XTRA
Combat Disorders,,"110,240,700,970,112750,217500,435270,657500,895000,925270,",KHZ
Comedones,Skin,"778,",CAFL
Common Cold,,"120,550,850,7500,120000,247500,472500,725750,850000,975980,",KHZ
Common Variable Immunodeficiency,,"30,500,850,14420,53270,147250,267230,312500,747500,958000,",KHZ
Communication Disorders,,"150,230,620,950,7500,212850,455980,557500,796500,891500,",KHZ
Communication,,"141.27,",XTRA
Compassion,,"40,",XTRA
Complex Regional Pain Syndrome Type I,,"110,4140,33150,72330,121500,280100,525000,617000,712000,988900,",XTRA
Concentration and Creative Thinking,,"27.3,",XTRA
Concentration Improve,,"5.79,7.83,20,35,10000,",XTRA
Concentration,,"7.82,10000,",CAFL
Concentration,,"147.85,",XTRA
Condylomata,,"466,",BIO
Conflict Resolution,,"9.19,",XTRA
Confused Thinking,,"7.5,",XTRA
Congenital Abnormalities,,"10,230,730,830,215690,347250,532500,742500,896500,975980,",KHZ
Congenital Abnormalities,,"40,230,730,830,215690,347250,532500,742500,896500,975980,",XTRA
Congenital Fiber Type Disproportion,,"50,410,830,105210,220500,347250,532500,742500,896500,975980,",XTRA
Congenital Hypothyroidism,,"190,520,680,9080,112830,217500,335000,547500,725280,925000,",KHZ
Congestive Heart Failure,,"9.18,9.19,",XTRA
Conjunctival Diseases,,"170,520,600,850,118200,227500,455950,560000,750000,975750,",KHZ
Conjunctivitis 2,,"20,80,489,660,690,727.5,787,802,880,1550,1600,1830,10000,",XTRA
Conjunctivitis 3,,"20,80,727,787,802,880,1550,",XTRA
Conjunctivitis Bacilius Subtilis,,"432,722,822,1246,",XTRA
Conjunctivitis Chlamydia Trachomatis,,"430,555.7,620,624,840,866,1111.4,2213,2222.8,",XTRA
Conjunctivitis Eyelid,,"727,787,800,880,",XTRA
Conjunctivitis 4,Eyes,"489,1550,880,802,787,727,20,80,432,722,822,1246,1830,",CAFL
Conjunctivitis 5,,"170,520,600,850,225530,327500,455950,760000,850000,969710,",KHZ
Conjunctivitis 6,,"1246,",XTRA
Connecting and Relationships,,"639,",XTRA
Connective Tissue Diseases,,"160,490,620,850,15730,105250,335500,432500,725000,933910,",KHZ
Constipation 2,,"20,727,776,787,802,880,1550,",XTRA
Constipation 3,,"802,832,3176,",XTRA
Constipation,Colon,"1550,880,802,832,787,776,422,727,20,",CAFL
Constipation,,"727,787,800,880,",XTRA
Contraction,,"9.09,110,",XTRA
Contractions Arrests Discharges,,"20,727,787,880,10000,",XTRA
Control of Events,,"942,161,942,",XTRA
Contusion Bruise,,"9.09,110,2720,",XTRA
Contusion,Skin,"9.1,110,2720,",CAFL
Convoforce,,"774,",CAFL
Convulsions 1,,"7.69,8.25,9.18,9.19,660,690,727.5,787,880,10000,",XTRA
Convulsions 2,,"727,787,880,5000,10000,",XTRA
Convulsions General,Brain,"727,787,880,10000,",CAFL
Convulsions Spasticity,,"9.19,8.25,7.69,",CAFL
Convulsions with Spasticity,,"7.69,8.25,9.18,9.19,",XTRA
Cooley's Anemia,,"50,290,650,6210,7870,45000,56520,135210,302160,409220,",XTRA
Coordination Difficulties,,"7.83,20,72,95,125,444,600,625,650,660,690,727.5,776,787,807,813,880,1500,1600,1800,1865,2170,2720,10000,",XTRA
COPD Chronic Obstructive Pulmonary Disease,,"100,",XTRA
COPD,,"370,410,620,970,7500,15310,87500,204720,309210,457220,",XTRA
Copper 63cu,,"564.21,608.23,12941.88,",XTRA
Copper 65cu,,"604.41,651.58,13864.26,",XTRA
Coraforce,,"774,",CAFL
Corallinus,,"533,",CAFL
Corn Smut 1,,"546,1642,",BIO
Corn Smut 2,,"546,1642,289,",CAFL
Corn Smut 3,,"546,",VEGA
Corneal Diseases,,"40,240,9680,42850,172500,203000,412500,592500,775290,819340,",KHZ
Corneal Dystrophy Hereditary,,"40,240,11450,48150,132790,209270,332300,592500,775290,819340,",XTRA
Corneal Edema,,"30,240,6680,30850,95690,292500,412500,692500,773020,925950,",KHZ
Corneal Ulcer,,"40,240,9680,42850,172500,203000,412500,592500,775290,819340,",KHZ
